doi,refcodes,count,year,url,flags,name_dicts,compound_dicts
10.1134/S0036023621020212,"['EPELOD', 'EPELUJ']",2,2021,https://link.springer.com/article/10.1134/S0036023621020212,1,"{'1': '{[CsCo(µ-HO)(HO-κO)(µ-MeMal)(µ-MeMal)]·HO}', '2': ""{[СsCo(HO-κO)(μ-HO)(μ-HO)(μ-OH)(μ-MeMal-κO,O')(μ-MeMal-κO,O')(μ-MeMal-κO,O')(μ-MeMal)]·40HO}""}",{}
10.1134/S0036023620100228,['EHOLEV'],1,2020,https://link.springer.com/article/10.1134/S0036023620100228,1,"{'1': '[Cu3(µ3-OH)(µ-Ipz)3Cl2·2CH3CN]2', '2': '[Cu3(µ3-OH)(µ-Ipz)3Br2]n'}","{'1': ['[Cu3(µ3-OH)(µ-Ipz)3Cl2·2CH3CN]2'], '2': ['[Cu3(µ3-OH)(µ-Ipz)3Br2]n']}"
10.1134/S0036023620010192,"['ADUTAV02', 'VUNXUA']",2,2020,https://link.springer.com/article/10.1134/S0036023620010192,1,"{'1': 'Mn[(OOCPh]2[O(H)Me]4)', '2': ""{[(µ-γ,γ'-dipy)Mn(µ-OOCPh)]2}n""}",{}
10.1134/S0036023619090055,['QOZPIH'],1,2019,https://link.springer.com/article/10.1134/S0036023619090055,1,"{'IV': '[Cu(NA)2(SiF6)(H2O)2]·2H2O', 'V': '(HNA)2SiF6'}",{}
10.1134/S0022476621040090,"['YAMVER', 'YAMVIV']",2,2021,https://link.springer.com/article/10.1134/S0022476621040090,1,{},{}
10.1134/S107032841809004X,['JIQDOF'],1,2018,https://link.springer.com/article/10.1134/S107032841809004X,1,"{'I': '{[Ag5(L1)5]-(NO3)5}n', 'II': '[Ag(L2)(NO3)]', 'III': '[Ag(L3)(NO3)(CH3CN)]'}",{}
10.1134/S1070328418110039,['WITHOZ'],1,2018,https://link.springer.com/article/10.1134/S1070328418110039,1,{'I': '[Na3KCu5(Tar)2(HTar)2(H2O)7]'},{}
10.1134/S0036023621060206,"['YAMPUB', 'YAMQIQ']",2,2021,https://link.springer.com/article/10.1134/S0036023621060206,1,"{'2': '({[Ni2(µ-OH2)(µ-OOCCF3)2(OOCCF3)2(OH2)2(O(CH2CH2)2O)]2[µ-O(CH2CH2)2O)]·5O(CH2CH2)2O}n', '4': '{[Mn2(µ-OOCCF3)3(OOCCF3)(OH2)][µ-O(CH2CH2)2O]2}n', '3': '{Ni(OOCCF3)2(OH2)4⋅[O(CH2CH2)2O]}n', '1': '({[Zn3(µ-OH2)2(µ-OOCCF3)4(OOCCF3)2(OH2)2][µ-O(CH2CH2)2O)]·3O(CH2CH2)2O}n'}",{}
10.1134/S0022476620120148,"['ENECEI', 'ENECIM', 'ENECOS']",3,2020,https://link.springer.com/article/10.1134/S0022476620120148,1,"{'1': '[Li(DMF)(HBr2-bdc)]', '2': '(Me2NH2)[Zn(Hadc)(adc)]·DMF·H2O', '3': '(Me2NH2)[LiZn(NO2-bdc)2]·DMF'}","{'1': ['[Li(DMF)(HBr2-bdc)]'], '3': ['Me2NH2)[LiZn(NO2-bdc2]·DMF', '(Me2NH2)[LiZn(NO2-bdc)2]·DMF']}"
10.1134/S0022476620070197,['SAJFES'],1,2020,https://link.springer.com/article/10.1134/S0022476620070197,1,{'1': '[In2Na(H2O)6(ddba)3](NO3)(H2O)7'},"{'H2ddba': ['4,4′-dithiodibenzoic']}"
10.1134/S0022476620120124,['ENAWOI'],1,2020,https://link.springer.com/article/10.1134/S0022476620120124,1,"{'Synthesis.': 'Sm(NO3)3·6H2O', '1': '[Sm(Htib)(NO3)4]n'}",{}
10.1134/S106377451907006X,['DIXPIL02'],1,2019,https://link.springer.com/article/10.1134/S106377451907006X,1,{'1': '[Hg(L)Cl2]'},{'L': ['pyridine-2-ylmethylenamine']}
10.1134/S0022476621060093,"['YAMNEJ', 'YAMNIN']",2,2021,https://link.springer.com/article/10.1134/S0022476621060093,1,"{'1': '[Sc2(HCOO)2(OH)2(bpydc)]·2H2O', '2': '[Sc(HCOO)(bdc)]'}",{}
10.1134/S0022476621020098,"['EPAXUR', 'EPEJUH']",2,2021,https://link.springer.com/article/10.1134/S0022476621020098,1,"{'1': '{[Co(L1)2(H2O)2](fdc)(H2O)2.5}n', '2': '[Cd(L1)(tpdc)(H2O)]n'}","{'L1': ['bis(4-(1H-imidazol-1-yl)phenyl)methanone'], 'H2fdc': ['furan-2,5-dicarboxylic'], 'H2tpdc': ['thiophene-2,5-dicarboxylic']}"
10.1134/S002247662012015X,"['ENATUL', 'ENAVAT', 'ENAVEX']",3,2020,https://link.springer.com/article/10.1134/S002247662012015X,1,"{'1': '[Eu(DMF)2(NO3)(btdc)]·DMF', '2': '[Eu2(H2O)2(DMF)(btdc)3]·H2O·3DMF', '3': '[Eu2(DMF)4(ttdc)3]·4DMF', '3act': '[Eu(DMF)(ttdc)]', '.': '3⊃C6H6'}",{}
10.1134/S0036023619100036,"['RUGFIL', 'RUGFOR', 'RUGFUX']",3,2019,https://link.springer.com/article/10.1134/S0036023619100036,1,"{'1': '{dipyNi(OOCPh)[O(H)Me]}', '3': '{dipyCo(OOCPh)[O(H)Me]}', '4': '{(dipy)2Co2(µ-OOCPh)2(η2-OOCPh)2·MeOH}n'}","{'4)': ['{(dipy)2Co2(µ-OOCPh)2(η2-OOCPh)2·MeOH}n'], '4': ['{(dipy)2Co2(µ-OOCPh)2(η2-OOCPh)2·MeOH}n']}"
10.1134/S1070328420010066,"['VUNVAE', 'VUNVEI']",2,2020,https://link.springer.com/article/10.1134/S1070328420010066,1,"{'III': '[Gd(Phen)2(μ-OH){N(CN)2}(H2O)]2Cl2', 'I': '[Eu(Phen){N(CN)}Cl(CHOH)](CHOH)', 'II': '[Nd(Phen){N(CN)}Cl(CHOH)](CHOH)'}",{}
10.1134/S1070328421010036,"['EQEBEK', 'EQEBIO']",2,2021,https://link.springer.com/article/10.1134/S1070328421010036,1,"{'I': '[Bi{S2CN(C3H7)2}Cl2]n', 'II': '[Bi{S2CN(iso-C4H9)2}2Cl]'}","{'I': [""catena-poly[di(μ2-chloro)-(N,N-dipropyldithiocarbamato-S,S')bismuth(III)]""], 'II': [""catena-poly[(μ2-chloro)-bis(N,N-di-iso-butyldithiocarbamato-S,S')bis-muth(III)]""]}"
10.1134/S002247662008017X,"['ZAHKOM', 'ZAHKUS']",2,2020,https://link.springer.com/article/10.1134/S002247662008017X,1,"{'1': '{[Co(L)](DMF)}', '2': '{[Co2(L)2(H2O)]·3H2O}n'}",{'H2L': ['5-(1H-imidazol-1-yl)isophthalic']}
10.1134/S1070328419120030,"['IHUXOB', 'VUSKEA01']",2,2019,https://link.springer.com/article/10.1134/S1070328419120030,1,{},{}
10.1134/S1070328419010020,"['PODPOQ', 'PODPUW']",2,2019,https://link.springer.com/article/10.1134/S1070328419010020,1,"{'I': '[Dy2Co(CH3COOO)8(H2O)4]n·6nH2O', 'II': '[Dy2Co(CH3COOO)8(H2O)2]n·2nCH3COOH'}",{}
10.1134/S1070328419080049,"['GOSGUT', 'GOSHAA']",2,2019,https://link.springer.com/article/10.1134/S1070328419080049,1,"{'I': '{[Cd-(Hmph)(Otmb)]·H2O}n', 'II': '[Zn(Hmph)(Bpt)2]n'}","{'Itmb': ['1-(imidazo-1-yl)-4-(1,2,4-triazole-1-ylmethyl)benzene'], 'Bpt': ['3,5-bis(4-pyridyl)-1,2,4-triazole']}"
10.1134/S0036023620030183,"['VUPROQ', 'VUPRUW']",2,2020,https://link.springer.com/article/10.1134/S0036023620030183,1,"{'1': '[CoII(edpz)(H2bdpm)3][(H4P2W18O62)]', '2': '[CdII2(mpz)(H2bhpe)2.5(H2O)(H2P2W18O62)]·(ppz)·6H2O', '3': '[CuII3(ppz)(H2bhpe)2(P2W18O62)(H2O)3]·2H2O'}",{}
10.1134/S0036023619090134,"['QOWXEI', 'QOWXIM', 'QOWXOS']",3,2019,https://link.springer.com/article/10.1134/S0036023619090134,1,{},{}
10.1134/S1070328420050012,['VUTBAQ'],1,2020,https://link.springer.com/article/10.1134/S1070328420050012,1,"{'x': '{(NMeH)[Eu-Gd(TDA)(HCOO)]·0.5HO}', 'I': '[(1H-1,2,3-triazole-4,5-di-carboxylato(3-))(μ-formato)europiate(III)]·0.5hydrate', 'II': '[(1H-1,2,3-triazole-4,5-dicarboxylato(3-))(μ-formato)gadolinato(III)]·0.5hydrate'}","{'I': ['[(1H-1,2,3-triazole-4,5-di-carboxylato(3-))(μ-formato)europiate(III)]·0.5hydrate'], 'II': ['[(1H-1,2,3-triazole-4,5-dicarboxylato(3-))(μ-formato)gadolinato(III)]·0.5hydrate']}"
10.1134/S107032841808002X,['NIPMOR'],1,2018,https://link.springer.com/article/10.1134/S107032841808002X,1,"{'I': 'K[Cd6(Piv)12Cl]·2MeCN', 'II': '[K2Cd3(Piv)8(H2O)6]', 'III': '[Cd(Piv)2(Н2О)2]', 'IV': '[K3Cd2(Piv)7(MeCN)2]n', 'V': '[Cd6(Piv)12(MeCN)2]'}",{}
10.1134/S107032842001008X,['VUPMAX'],1,2020,https://link.springer.com/article/10.1134/S107032842001008X,1,{'I': '{[Bi(Pyz)I3]}'},{}
10.1134/S1070328421050079,['YAMXIX'],1,2021,https://link.springer.com/article/10.1134/S1070328421050079,1,{'I': '{[Zn2(H2L)(H2EDP)2(H2O)2]·2H2O}n'},{}
10.1134/S107036322012021X,['ENEPUL'],1,2020,https://link.springer.com/article/10.1134/S107036322012021X,1,"{'1': '{[Co2(ltzdc)2(bpe)]·bpe·4H2O}n', '2': 'Co(II)-MOF'}",{}
10.1134/S1070328420080072,['VUYTAN'],1,2020,https://link.springer.com/article/10.1134/S1070328420080072,1,{'I': '[Ba(HTATB)-(H2O)2](DMF)4'},{}
10.1134/s1070363220110250,['EKUBUK'],1,2020,https://link.springer.com/article/10.1134/s1070363220110250,1,{'1': '[Zn(hmph)(bibp)]n'},{}
10.1134/S1070328418090026,"['JITJAA', 'JITKAB']",2,2018,https://link.springer.com/article/10.1134/S1070328418090026,1,"{'I': '[Cu2(o-Cpia)(OH)(Bitb)0.5]n', 'II': '{[Zn7(OH)4(Bta)4(H2O)2](H2NMe2)2-(DMF)3}n'}","{'H3o-Cpia': ['5-(2-carboxy-phenoxy)-isophthalic'], 'Bitb': ['1,4-bis(1,2,4-triazol-1-yl)-butane'], 'H3Bta': ['biphenyl-3′-nitro-3,4′,5-tricarboxylic'], 'DMF': ['N,N′-dimethylformamide']}"
10.1134/S1070328420010078,"['FIPGUH01', 'VUNWOT']",2,2020,https://link.springer.com/article/10.1134/S1070328420010078,1,"{'I': '[EuCd2(O2CC6F5)6(NO3)(Bipy)2]', 'IV': '[Cd3(Bbdc)3(Bipy)2]3n·4nMeCN·nH2O', 'V': '[Cd2(Bdc)2(Phen)2]n·2nDMF', 'II': '[TbCd(Bzo)(NO)(Phen)]·4MeCN', 'III': '[EuCd(Bzo)(NO)(Phen)]·4MeCN'}",{}
10.1134/S0022476621010133,['EPEHIT'],1,2021,https://link.springer.com/article/10.1134/S0022476621010133,1,"{'1': '[Mn(H2O)4(L1)2](bz)2', '2': '{[Zn(L1)(bz)2]}n', 'L1': '{[Zn(L)(bz)]}(2)'}",{'2)': ['bis(4-(1H-imidazol-1-yl)phenyl)']}
10.1134/S1063774519070228,['IJALOX'],1,2019,https://link.springer.com/article/10.1134/S1063774519070228,1,{'1': '{[Co(C19H14N4O2)2(H2O)2]·(HCOO)2·H2O}n'},"{'L1': ['bis(4-(1H-imidazol-1-yl)phenyl)methanone'], 'BPYDB': [""4,4'-(4,4'-bipyridine-2,6-diyl)-dibenzoic""], 'bpa': ['1,2-bis(4-pyridyl)ethane'], '4bpdb': ['1,4-bis(4-pyridyl)-2,3-diaza-1,3-butadiene']}"
10.1134/S0036023621090035,"['ODIMUN', 'ODINAU']",2,2021,https://link.springer.com/article/10.1134/S0036023621090035,1,"{'I': '[Cd3(CH3OH)10(oFBPDC)3]·2CH3OH', 'II': '[Cd(CH3OH)3(oFBPDC)]'}",{}
10.1134/S1070363220060237,['VUZTES'],1,2020,https://link.springer.com/article/10.1134/S1070363220060237,1,"{'1': '[Co2(H2L)2(4,4′-bpy)3(H2O)4]n·2nH2O'}","{'1': ['[Co2(H2L)2(4,4′-bpy)3(H2O)4]n·2nH2O', '[Co(HL)(4,4′-bpy)(HO)]·2nHO', '[Co(HL)(4,4′-bpy)(HO)]·3nHO'], 'cds': ['4-connected'], '4,4′-bpy': ['4,4′-bipyridine']}"
10.1134/S106377451807026X,['WITDIP'],1,2018,https://link.springer.com/article/10.1134/S106377451807026X,1,{'1': '[Co(npa)(L1)(H2O)2]n'},{}
10.1134/S0022476620070173,['ZAHJOL'],1,2020,https://link.springer.com/article/10.1134/S0022476620070173,1,{'1': '{[Co2(TCPP)(BPY)](DMF)3}n'},{}
10.1134/S1070328420050036,['VUZLAG'],1,2020,https://link.springer.com/article/10.1134/S1070328420050036,1,{'I': '[Mn3(HL)2(H2O)6]n'},"{'H4L': ['3-(2,4-dicarboxyphenyl)-2,6-dicarboxypyridine']}"
10.1134/S1070363221050224,['UZUMIO'],1,2021,https://link.springer.com/article/10.1134/S1070363221050224,1,{'1': '[Hg2(P–SO3)(NO3)]n'},{}
10.1134/S1070328419070054,"['GORDID', 'GOSFEC']",2,2019,https://link.springer.com/article/10.1134/S1070328419070054,1,"{'I': '{[Zn(HL)(HBpp)]·H2O}n', 'II': '[Cd(HL)(HBpe)]n'}","{'H4L': ['2,3-dicarboxy'], 'Bpp': ['1,3-bis(4-pyridyl)propane'], 'Bpe': ['1,2-bis(4-pyridyl)ethylene']}"
10.1134/S0022476621060111,['YAMTEP'],1,2021,https://link.springer.com/article/10.1134/S0022476621060111,1,{'1': '{[Co(BPDP)(H2O)4]·2BPDP·2NO3}n'},{}
10.1134/S1070328421040011,['URUZOZ'],1,2021,https://link.springer.com/article/10.1134/S1070328421040011,1,"{'I': '{Zn4(BDC)3-(OAc)2(DMF)4}', 'II': '(MOF-5)'}",{}
10.1134/S1063774519070290,['TUCMUC'],1,2019,https://link.springer.com/article/10.1134/S1063774519070290,1,{},{}
10.1134/S1070363221060220,['HABZIX'],1,2021,https://link.springer.com/article/10.1134/S1070363221060220,1,{},{}
10.1134/S0036023619080047,"['GORQIQ', 'GORQOW', 'ZZZJIY04']",3,2019,https://link.springer.com/article/10.1134/S0036023619080047,1,"{'1': 'Zn[(OOCPh]2[O(H)Me]4)', '2': '[Zn(µ-OOCPh)3Zn(µ-OOCPh)]n', '3': '{Zn(µ-dipy)(η2-OOCPh)(OOCPh)}n', '4': '{Zn[(µ-OMe)(µ-OOCPh)Zn(OOCPh)]2(µ-dipy)2}n'}",{'3': ['{Zn(µ-dipy)(η2-OOCPh)(OOCPh)}n']}
10.1134/S1070328419020106,"['POFHOK', 'POFHUQ', 'POFJOM']",3,2019,https://link.springer.com/article/10.1134/S1070328419020106,1,"{'I': '[Zn2(1,2-Вdc)2(Вpe)2]n·0.25n(Dmf)·0.25nH2O', 'II': '[Zn2(1,2-Bdc)2(Bpp)2]n', 'III': '[Cd(1,2-Вdc)(Вpp)(H2O)]n', 'IV': '[Zn2(1,2-Вdc)2(Вpp)2]n'}","{'I': ['[Zn2(1,2-Bdc)2(Bpe)2]n·0.25n(Dmf)·0.25nH2O'], 'II': ['[Zn2(1,2-Bdc)2(Bpp)2]n'], 'III': ['[Cd(1,2-Bdc)(Bpp)(H2O)]n']}"
10.1134/S1066362221040056,"['RAGBOU', 'SUCCUR03']",2,2021,https://link.springer.com/article/10.1134/S1066362221040056,1,"{'I': '[UO2(OH)(C6H4NO2)(C6H5NO2)]', 'II': '[UO2(C4H4O4)·(H2O)]', 'III': '[UO2(C4H4O4)(L)2]·2H2O'}",{}
10.1134/S107032842102007X,['EPEPEX'],1,2021,https://link.springer.com/article/10.1134/S107032842102007X,1,"{'I': '[{2,6-Me2C6H3N=CMe}2CH]Li-(Ph2C=O)', 'II': '{2,6-Me2C6H3N=C(Me)}2CHC(tert-Bu)=O', 'III': '{[{2,6-Me2C6H3N=C(Me)}2CС(tert-Bu)=O]Li(THF)}n', 'IV': '[{2,6-Me2C6H3N=C(Me)}2CС(tert-Bu)=O]2Y(μ2-Cl)2L-(THF)2'}","{'I': ['[{2,6-Me2C6H3N=CMe}2CH]Li(Ph2C=O)', '[{2,6-Me2C6H3N=CMe}2CH]Li-(Ph2C=O)'], 'II': ['{2,6-Me2C6H3N=C(Me)}2CHC(tert-Bu)=O', '(2,6-Me2C6H3N=CMe)2CH-(ButC=O)'], 'III': ['{[{2,6-Me2C6H3N=C(Me)}2CС(tert-Bu)=O]Li(THF)}n'], 'IV': ['[{2,6-Me2C6H3N=C(Me)}2CС(tert-Bu)=O]2Y(μ2-Cl)2L-(THF)2', '[{2,6-Me2C6H3N=C(Me)}2CС(tert-Bu)=O]2YCl2Li-(THF)2'], 'tert-Bu)': ['O']}"
10.1134/S1063774521030159,"['ITUVUR', 'ITUWUS']",2,2021,https://link.springer.com/article/10.1134/S1063774521030159,1,"{'I': '{[Ni(H2O)2(1,3-BIP)2]·TFBDC}n', 'II': '{[Cu3(H2O)4(1,3-BIP)6]·(BTC)2·(H2O)15}n'}","{'I': ['{[Ni(H2O)2(1,3-BIP)2]·TFBDC}n'], 'II': ['{[Cu3(H2O)4(1,3-BIP)6]·(BTC)2·(H2O)15}n']}"
10.1134/S1070328421040072,"['FUMJAA01', 'URUTOT']",2,2021,https://link.springer.com/article/10.1134/S1070328421040072,1,"{'I': '[Zn(Bdc)(Bip)∙H2O]', 'II': '{[Cd2(Btc)2(H2O)2](H2Bib)·6H2O}'}","{'H2Bdc': ['1,3-benzenedicarboxylic'], 'H3Btc': ['1,3,5-benzenetricarboxylic'], 'Bib': ['1,4-bis(2-methylimidazol-1′-yl)butane'], 'Bip': ['1,5-bis(2-methylimidazol-1-yl)pentane']}"
